client_id,group_id,mobile,email,ip_address,address,bank_account,device_id,occupation,declared_income,monthly_turnover,fo_premium,illiquid_trades,fund_transfer_count,login_frequency,shared_accounts,trading_pattern_score,risk_country,transaction_amount,rapid_withdrawal,suspicious_flag
C7784,G401,9357129424,user6784@gmail.com,192.168.45.228,Coimbatore,ICICI886686,DEV7116,Trader,1334151,19718322,186156,2,13,48,4,64,Yes,1704614,Yes,0
C7785,G26,9000005138,user6785@gmail.com,10.0.17.2,Kolkata,AXIS110741,DEV6325,Retired,603006,50408524,1784681,5,22,90,7,87,No,1597362,Yes,1
C7786,G974,9397740453,user6786@gmail.com,192.168.60.70,Kolkata,KOTAK983989,DEV6850,SelfEmployed,3286406,6681549,149887,4,7,34,1,37,Yes,536779,No,0
C7787,G642,9000003139,user6787@gmail.com,192.168.19.68,Kochi,KOTAK112271,DEV7987,Trader,1893954,6940639,417851,5,14,66,1,55,Yes,467483,Yes,0
C7788,G942,9428596889,user6788@gmail.com,192.168.58.207,Delhi,SBI747148,DEV1149,Retired,4275590,8386366,62164,2,5,39,0,6,Yes,562699,No,0
C7789,G1499,9326194067,user6789@gmail.com,192.168.77.30,Mumbai,HDFC228598,DEV7459,SelfEmployed,2833612,2890063,50473,4,1,22,1,34,No,598390,No,0
C7790,G1384,9145569228,user6790@gmail.com,192.168.22.64,Chennai,KOTAK146841,DEV7983,Investor,4781711,6665226,50143,3,6,37,0,13,No,737313,No,0
C7791,G865,9023251206,user6791@gmail.com,192.168.40.204,Delhi,KOTAK676307,DEV9450,Business,2692536,8282215,49457,1,2,22,1,7,No,504240,No,0
C7792,G13,9000008786,user6792@gmail.com,10.0.16.5,Kolkata,ICICI759628,DEV6471,Retired,742420,42393083,676881,6,29,91,3,78,No,3094147,Yes,1
C7793,G288,9000004374,user6793@gmail.com,10.0.4.6,Bangalore,SBI296697,DEV3799,Trader,644461,43539765,673856,17,27,155,4,95,Yes,3692238,Yes,1
C7794,G1200,9079484161,user6794@gmail.com,192.168.68.9,Kochi,SBI274609,DEV6384,Student,2748829,8036415,138815,4,4,44,0,38,Yes,799244,No,0
C7795,G830,9244536667,user6795@gmail.com,192.168.92.205,Ahmedabad,HDFC386506,DEV5267,Salaried,3929882,3621896,108685,2,6,38,0,36,No,352935,No,0
C7796,G1218,9410928046,user6796@gmail.com,192.168.32.188,Hyderabad,ICICI301429,DEV1973,Salaried,2882889,9223779,74954,1,7,15,1,9,No,370165,No,0
C7797,G1268,9530608133,user6797@gmail.com,192.168.54.57,Kolkata,ICICI757706,DEV5604,Trader,3150601,8704831,120365,2,4,41,0,26,Yes,565797,No,0
C7798,G410,9000001876,user6798@gmail.com,192.168.11.152,Chennai,SBI202944,DEV3891,SelfEmployed,1673201,11989897,579126,2,12,30,2,35,No,649095,Yes,1
C7799,G1086,9613736640,user6799@gmail.com,192.168.59.134,Bangalore,AXIS232784,DEV3224,Investor,4231599,9527837,118540,2,8,13,0,39,Yes,130435,No,0
C7800,G795,9393539741,user6800@gmail.com,192.168.96.97,Coimbatore,HDFC927952,DEV2708,Retired,4562296,6083392,43123,1,3,39,0,13,No,598483,No,0
C7801,G496,9608641681,user6801@gmail.com,192.168.37.37,Pune,SBI412649,DEV3905,Salaried,1459889,11099977,231574,8,14,68,3,79,No,612635,Yes,1
C7802,G1471,9551008462,user6802@gmail.com,192.168.84.27,Pune,AXIS249111,DEV2766,SelfEmployed,1857784,2039481,84011,0,9,9,1,34,Yes,631949,No,0
C7803,G403,9000005138,user6803@gmail.com,10.0.14.6,Pune,SBI722628,DEV1502,Salaried,873715,12072642,557252,7,22,64,4,77,Yes,1889832,No,0
C7804,G549,9000005804,user6804@gmail.com,192.168.63.102,Chennai,ICICI392438,DEV4384,Salaried,1778999,10950102,399815,5,9,64,1,68,No,546202,No,1
C7805,G1069,9786098008,user6805@gmail.com,192.168.49.202,Chennai,ICICI932404,DEV2367,Investor,4902334,8403502,56294,2,8,28,1,6,Yes,326783,No,0
C7806,G1052,9186718822,user6806@gmail.com,192.168.39.235,Mumbai,ICICI782651,DEV6780,Retired,4442420,9824223,87420,4,2,41,0,37,No,831114,No,0
C7807,G933,9755660640,user6807@gmail.com,192.168.34.227,Kochi,SBI250600,DEV7030,Retired,4352230,3984123,46528,3,8,42,1,23,No,194050,No,0
C7808,G1066,9500985473,user6808@gmail.com,192.168.97.42,Delhi,ICICI870568,DEV3712,Trader,1925820,6493264,103725,0,10,34,1,18,No,209944,No,0
C7809,G846,9821370162,user6809@gmail.com,192.168.1.164,Kochi,ICICI183925,DEV4392,Investor,4127017,3734278,95348,3,8,45,0,26,Yes,220865,No,0
C7810,G1076,9628993328,user6810@gmail.com,192.168.72.207,Kolkata,HDFC791116,DEV9188,Retired,3755216,7992296,125092,2,7,44,0,31,Yes,467224,No,0
C7811,G261,9000006570,user6811@gmail.com,10.0.12.3,Mumbai,HDFC424610,DEV6085,Business,570569,43577007,941197,9,57,70,4,76,Yes,3141633,Yes,1
C7812,G1490,9647353559,user6812@gmail.com,192.168.13.236,Ahmedabad,HDFC243052,DEV3892,Investor,1650577,5852800,85463,0,2,22,1,14,No,726362,No,0
C7813,G928,9676635902,user6813@gmail.com,192.168.2.80,Pune,HDFC380797,DEV7333,Investor,1427451,9992650,34834,2,1,23,1,39,Yes,149791,No,0
C7814,G1195,9153587917,user6814@gmail.com,192.168.37.134,Ahmedabad,AXIS353758,DEV2915,Trader,2056825,4680058,92310,3,10,22,0,6,Yes,145252,No,0
C7815,G740,9039094577,user6815@gmail.com,192.168.53.92,Delhi,KOTAK748144,DEV5681,Trader,1347685,7634888,131120,2,3,39,1,35,Yes,544879,No,0
C7816,G234,9000002646,user6816@gmail.com,10.0.13.7,Bangalore,ICICI232489,DEV6048,Student,606002,28061650,1227142,25,15,94,6,96,Yes,1539168,Yes,1
C7817,G1482,9382632873,user6817@gmail.com,192.168.54.32,Kochi,HDFC332393,DEV1298,SelfEmployed,3938614,8986725,137987,2,6,44,1,26,Yes,620321,No,0
C7818,G419,9000007350,user6818@gmail.com,192.168.43.121,Chennai,AXIS116464,DEV7973,Student,746746,10345722,530674,9,21,86,1,53,No,1391411,Yes,1
C7819,G815,9979447332,user6819@gmail.com,192.168.56.157,Pune,SBI610346,DEV9142,Trader,4224787,11893277,119921,0,2,36,1,39,Yes,409150,No,0
C7820,G1039,9961953522,user6820@gmail.com,192.168.56.114,Delhi,SBI593219,DEV5930,Investor,3714007,3515824,123036,0,9,15,0,6,No,773778,No,0
C7821,G1319,9184072439,user6821@gmail.com,192.168.49.68,Chennai,AXIS469168,DEV2615,Retired,3929844,2817890,89953,1,5,14,0,21,Yes,474508,No,0
C7822,G1448,9180149984,user6822@gmail.com,192.168.98.45,Kolkata,KOTAK755566,DEV6847,Business,1190885,6965115,129210,3,10,30,0,23,Yes,798043,No,0
C7823,G354,9030689787,user6823@gmail.com,192.168.38.199,Chennai,KOTAK457048,DEV4214,Salaried,1574070,13667545,308693,4,12,74,3,55,Yes,1083036,Yes,0
C7824,G1432,9041106703,user6824@gmail.com,192.168.54.144,Hyderabad,KOTAK667179,DEV1695,Trader,2164995,8207805,98840,4,2,33,0,35,Yes,524493,No,0
C7825,G119,9000000488,user6825@gmail.com,10.0.1.7,Hyderabad,SBI518665,DEV6311,Business,308603,17165972,1492689,25,35,125,7,100,No,5424265,Yes,1
C7826,G1281,9528085025,user6826@gmail.com,192.168.49.13,Delhi,SBI603295,DEV7671,Investor,3164540,2998238,108748,3,8,13,0,9,Yes,544829,No,0
C7827,G1443,9474744947,user6827@gmail.com,192.168.17.72,Bangalore,HDFC369630,DEV7672,SelfEmployed,939796,3808427,143670,2,7,18,0,33,Yes,155452,No,0
C7828,G1232,9951004726,user6828@gmail.com,192.168.8.165,Bangalore,KOTAK304369,DEV9480,Salaried,3202811,2297433,119494,3,8,35,0,7,Yes,442207,No,0
C7829,G198,9000006201,user6829@gmail.com,10.0.9.9,Kolkata,ICICI412083,DEV9199,Investor,305156,15700739,1298201,17,37,102,8,76,Yes,1112173,Yes,1
C7830,G984,9534535005,user6830@gmail.com,192.168.4.18,Bangalore,AXIS676285,DEV1960,Salaried,3480351,5337728,146328,4,1,45,0,26,Yes,402076,No,0
C7831,G377,9985078188,user6831@gmail.com,192.168.39.111,Pune,HDFC931846,DEV3423,Trader,1870923,23653474,500594,6,5,90,4,51,No,561904,No,0
C7832,G1247,9556622965,user6832@gmail.com,192.168.54.183,Mumbai,KOTAK887139,DEV7450,Salaried,3352450,3950553,114032,3,6,18,1,8,Yes,804290,No,0
C7833,G550,9000000525,user6833@gmail.com,192.168.72.114,Chennai,ICICI148749,DEV5280,Retired,591357,8064081,652198,9,8,66,0,63,Yes,701563,No,0
C7834,G1048,9344726030,user6834@gmail.com,192.168.2.116,Delhi,HDFC230230,DEV3120,Student,1934290,11406064,146712,0,9,33,1,10,No,529346,No,0
C7835,G700,9931962466,user6835@gmail.com,192.168.15.207,Chennai,SBI932977,DEV2540,Trader,1913180,6614541,427263,2,13,32,4,65,No,1202819,Yes,0
C7836,G965,9417087106,user6836@gmail.com,192.168.100.198,Kochi,HDFC417018,DEV2458,Business,991770,2272847,62406,0,4,44,0,18,Yes,384989,No,0
C7837,G1382,9766342099,user6837@gmail.com,192.168.62.65,Bangalore,SBI978200,DEV1050,SelfEmployed,1409226,4256544,44004,4,5,15,1,21,No,190056,No,0
C7838,G196,9000004374,user6838@gmail.com,10.0.1.7,Kolkata,SBI408513,DEV9365,Retired,343390,41547825,974135,12,31,141,3,76,No,3523409,Yes,1
C7839,G972,9791106798,user6839@gmail.com,192.168.47.90,Chennai,AXIS253488,DEV2082,Trader,1949314,7213204,132599,0,8,30,0,11,No,341304,No,0
C7840,G1413,9630209080,user6840@gmail.com,192.168.53.151,Bangalore,AXIS816652,DEV6502,Salaried,3416849,11557940,30870,2,1,24,0,40,Yes,467825,No,0
C7841,G1064,9294353515,user6841@gmail.com,192.168.45.35,Pune,HDFC274461,DEV8693,SelfEmployed,2534356,2089650,54411,0,9,19,0,30,Yes,319072,No,0
C7842,G349,9795781765,user6842@gmail.com,192.168.8.79,Pune,ICICI422455,DEV6161,SelfEmployed,1020342,17568098,277565,2,21,62,0,70,No,1429680,No,1
C7843,G246,9000003750,user6843@gmail.com,10.0.16.7,Kolkata,AXIS544554,DEV4719,Business,248364,45068719,1559266,18,48,77,8,93,Yes,4152786,Yes,1
C7844,G1023,9634124275,user6844@gmail.com,192.168.46.254,Kolkata,AXIS910781,DEV4948,Trader,696461,7319630,106038,1,8,26,0,37,No,276121,No,0
C7845,G1260,9000929673,user6845@gmail.com,192.168.50.179,Kolkata,SBI231190,DEV6493,Salaried,4203504,11569474,62480,3,2,5,0,10,No,541437,No,0
C7846,G706,9522023167,user6846@gmail.com,192.168.17.129,Ahmedabad,HDFC723218,DEV7830,Trader,3399537,9368751,102141,2,9,19,0,24,Yes,317575,No,0
C7847,G777,9800512436,user6847@gmail.com,192.168.95.69,Mumbai,HDFC911724,DEV7362,Investor,3363314,7554746,44908,0,10,8,0,23,Yes,369539,No,0
C7848,G959,9723025040,user6848@gmail.com,192.168.34.34,Coimbatore,ICICI136567,DEV1111,SelfEmployed,4815275,3901448,138828,3,2,20,0,34,Yes,779266,No,0
C7849,G205,9000009863,user6849@gmail.com,10.0.1.4,Pune,SBI298768,DEV4036,Business,237668,13255909,1612828,10,59,125,6,76,No,3060601,Yes,1
C7850,G1165,9019847575,user6850@gmail.com,192.168.94.99,Pune,KOTAK281089,DEV7489,Trader,990825,10446900,87175,0,10,24,1,24,No,565254,No,0
C7851,G1390,9243645831,user6851@gmail.com,192.168.72.230,Delhi,KOTAK202899,DEV8947,Trader,1019834,4260871,68163,3,2,43,0,27,No,133086,No,0
C7852,G420,9110568668,user6852@gmail.com,192.168.17.157,Hyderabad,KOTAK237452,DEV5651,Student,1493046,10925837,318210,10,9,48,1,36,No,1236973,No,0
C7853,G1467,9983589508,user6853@gmail.com,192.168.32.157,Kochi,ICICI101659,DEV8593,Business,2437658,6216825,51957,2,9,37,1,6,No,172971,No,0
C7854,G1370,9003379969,user6854@gmail.com,192.168.75.243,Ahmedabad,AXIS698901,DEV8046,Salaried,1221427,5037365,41364,3,5,36,0,24,Yes,593315,No,0
C7855,G1300,9324299312,user6855@gmail.com,192.168.53.26,Ahmedabad,ICICI709286,DEV2844,Retired,2272161,3602137,108906,4,9,33,1,31,Yes,746072,No,0
C7856,G753,9714864201,user6856@gmail.com,192.168.39.65,Delhi,HDFC640232,DEV9915,Student,2118045,11819022,100172,3,10,21,1,35,No,67085,No,0
C7857,G1225,9938261017,user6857@gmail.com,192.168.1.14,Bangalore,SBI705431,DEV4679,Student,2839889,6179203,131911,3,3,45,0,20,No,610961,No,0
C7858,G1232,9883111145,user6858@gmail.com,192.168.39.177,Coimbatore,SBI738050,DEV4831,Investor,1088283,2450634,145507,2,9,44,1,24,No,689972,No,0
C7859,G852,9169104483,user6859@gmail.com,192.168.72.88,Hyderabad,ICICI923707,DEV4057,Student,807330,8329900,133644,4,3,29,0,33,Yes,263184,No,0
C7860,G906,9237119962,user6860@gmail.com,192.168.36.125,Mumbai,SBI464855,DEV7536,SelfEmployed,3701333,7226613,112899,0,4,5,0,5,Yes,607209,No,0
C7861,G1239,9395683683,user6861@gmail.com,192.168.27.70,Ahmedabad,KOTAK476927,DEV1519,Trader,1522721,8546933,79856,2,5,23,0,15,Yes,767416,No,0
C7862,G1122,9775774821,user6862@gmail.com,192.168.12.135,Coimbatore,AXIS335731,DEV5236,Trader,1107825,5739767,132260,0,8,45,1,12,Yes,426228,No,0
C7863,G1432,9292989531,user6863@gmail.com,192.168.4.197,Kolkata,AXIS954172,DEV2451,Student,1015192,5289170,72690,3,9,14,0,11,Yes,898281,No,0
C7864,G1307,9203850042,user6864@gmail.com,192.168.7.241,Pune,AXIS554511,DEV8192,Business,675903,7793437,126383,2,10,45,0,26,No,720097,No,0
C7865,G1413,9016008260,user6865@gmail.com,192.168.78.182,Chennai,KOTAK832565,DEV7285,Retired,757544,5656224,125999,3,10,23,0,30,No,745713,No,0
C7866,G1251,9129313914,user6866@gmail.com,192.168.61.111,Ahmedabad,KOTAK209645,DEV6038,Investor,2723928,11187414,128398,3,8,44,1,32,Yes,876255,No,0
C7867,G1463,9485838281,user6867@gmail.com,192.168.31.245,Kolkata,SBI409654,DEV5821,SelfEmployed,2658086,4253454,69909,1,5,9,0,6,No,686517,No,0
C7868,G1239,9750402185,user6868@gmail.com,192.168.63.30,Bangalore,SBI905788,DEV9888,Student,4864355,5988773,24284,0,1,13,1,25,Yes,372578,No,0
C7869,G171,9000003681,user6869@gmail.com,10.0.19.1,Coimbatore,SBI444472,DEV5695,Retired,468838,55905208,1192525,25,38,91,10,82,Yes,4036514,Yes,1
C7870,G1284,9335903837,user6870@gmail.com,192.168.43.17,Pune,KOTAK163260,DEV8321,Salaried,1428556,8781856,44896,0,2,17,1,20,Yes,100078,No,0
C7871,G6,9000009749,user6871@gmail.com,10.0.8.9,Kolkata,SBI242697,DEV9729,Retired,373602,37192733,1568769,25,42,90,2,73,Yes,2110840,Yes,1
C7872,G817,9364281007,user6872@gmail.com,192.168.88.163,Chennai,HDFC105028,DEV7522,Student,3221465,6665160,109848,4,8,18,1,23,Yes,839335,No,0
C7873,G786,9152948829,user6873@gmail.com,192.168.87.234,Ahmedabad,SBI759684,DEV5795,Investor,4087406,2446994,56327,4,7,19,1,9,Yes,485520,No,0
C7874,G1120,9553281199,user6874@gmail.com,192.168.37.185,Mumbai,HDFC491263,DEV6776,Business,3782349,4095732,145778,1,6,27,1,28,No,400084,No,0
C7875,G1306,9967141652,user6875@gmail.com,192.168.87.117,Ahmedabad,HDFC931053,DEV5397,Retired,1954692,5180919,53499,3,5,10,0,37,No,864293,No,0
C7876,G740,9028599965,user6876@gmail.com,192.168.17.254,Pune,SBI857536,DEV9825,SelfEmployed,2236520,10847109,76713,3,9,44,1,31,No,837371,No,0
C7877,G1245,9472250190,user6877@gmail.com,192.168.57.44,Mumbai,SBI496405,DEV5170,SelfEmployed,3210886,3924749,146738,2,1,35,0,37,No,77269,No,0
C7878,G800,9372819303,user6878@gmail.com,192.168.97.12,Ahmedabad,HDFC717836,DEV7921,Retired,1882791,7250271,142012,4,8,35,1,5,No,348569,No,0
C7879,G1173,9059762911,user6879@gmail.com,192.168.28.24,Bangalore,ICICI815570,DEV4494,Salaried,1449566,4853351,12548,4,2,40,1,27,Yes,123735,No,0
C7880,G572,9655861017,user6880@gmail.com,10.0.15.7,Ahmedabad,ICICI253937,DEV5572,Investor,1218081,9017832,367320,7,12,51,4,38,No,1811162,No,0
C7881,G285,9000004345,user6881@gmail.com,10.0.5.6,Kolkata,AXIS866984,DEV7640,Student,624637,12551007,666484,17,54,175,9,82,Yes,2878771,Yes,1
C7882,G905,9514036747,user6882@gmail.com,192.168.34.118,Coimbatore,SBI481326,DEV9372,Retired,2904780,4217660,46804,3,3,30,1,5,Yes,899563,No,0
C7883,G671,9000008834,user6883@gmail.com,192.168.38.194,Coimbatore,KOTAK586218,DEV2076,Business,1502578,11417113,477078,3,15,66,3,50,No,488073,No,1
C7884,G735,9353296084,user6884@gmail.com,192.168.42.216,Mumbai,HDFC833277,DEV1734,Investor,727181,9092173,18332,1,1,6,1,22,Yes,623966,No,0
C7885,G753,9935838541,user6885@gmail.com,192.168.89.253,Pune,ICICI349918,DEV4145,Retired,1786474,11933810,59261,1,7,17,1,30,No,356082,No,0
C7886,G763,9941406341,user6886@gmail.com,192.168.14.155,Pune,HDFC922100,DEV2290,Business,1255375,5962193,29681,4,5,38,0,14,No,336841,No,0
C7887,G487,9394595217,user6887@gmail.com,192.168.57.178,Kochi,KOTAK794385,DEV8182,Investor,905302,19810039,606364,2,17,72,3,62,No,721984,Yes,1
C7888,G576,9383645952,user6888@gmail.com,192.168.80.157,Kochi,SBI111240,DEV5324,Student,1082434,15964319,587687,8,15,70,0,53,No,1517863,No,0
C7889,G540,9646869904,user6889@gmail.com,192.168.75.57,Delhi,HDFC937893,DEV9584,SelfEmployed,1450773,11799046,168063,10,12,48,4,69,Yes,1520706,No,1
C7890,G405,9579533119,user6890@gmail.com,192.168.71.83,Ahmedabad,AXIS266838,DEV5991,Retired,890824,22753761,379522,7,14,43,0,38,Yes,1827545,No,1
C7891,G237,9000002591,user6891@gmail.com,10.0.2.9,Ahmedabad,AXIS635835,DEV6937,Trader,618969,56308493,679340,5,49,78,4,70,Yes,3664890,Yes,1
C7892,G367,9000003456,user6892@gmail.com,192.168.11.207,Delhi,SBI940913,DEV6050,Salaried,1039350,22923718,600969,8,11,40,1,69,Yes,1890875,No,0
C7893,G1497,9690770634,user6893@gmail.com,192.168.70.128,Ahmedabad,KOTAK424861,DEV8907,Student,3390930,1841610,75480,0,6,12,0,25,Yes,89892,No,0
C7894,G1011,9768659323,user6894@gmail.com,192.168.8.37,Kochi,SBI396726,DEV6595,SelfEmployed,2012271,11352161,73124,4,3,20,0,7,Yes,349545,No,0
C7895,G230,9000007123,user6895@gmail.com,10.0.16.3,Kochi,KOTAK501064,DEV8112,Business,706202,34715753,565517,14,28,123,3,100,Yes,4163019,Yes,1
C7896,G1142,9539708023,user6896@gmail.com,192.168.30.22,Delhi,KOTAK236084,DEV3587,Retired,823457,10809137,147351,3,9,31,0,33,Yes,771741,No,0
C7897,G338,9507121754,user6897@gmail.com,10.0.14.4,Delhi,ICICI992201,DEV6752,Business,1681782,14208010,339355,6,25,40,0,45,Yes,556119,No,0
C7898,G282,9000006482,user6898@gmail.com,10.0.4.6,Ahmedabad,ICICI397436,DEV2999,Trader,285265,56962163,429496,23,59,72,7,93,Yes,3832029,Yes,1
C7899,G543,9242467572,user6899@gmail.com,192.168.18.117,Kochi,AXIS117612,DEV9902,Student,629601,16035657,332020,5,15,45,0,48,No,1204204,No,1
C7900,G1399,9191901118,user6900@gmail.com,192.168.43.250,Pune,HDFC736970,DEV2002,Trader,4224034,2101744,144927,0,3,11,1,40,No,884968,No,0
C7901,G1310,9766260273,user6901@gmail.com,192.168.78.40,Ahmedabad,ICICI902229,DEV5335,SelfEmployed,4830725,11315274,74982,4,4,12,1,5,No,229062,No,0
C7902,G340,9000000241,user6902@gmail.com,192.168.51.91,Mumbai,AXIS421666,DEV1476,Retired,1960766,15294047,312141,4,17,50,2,79,Yes,1183312,No,1
C7903,G389,9533603447,user6903@gmail.com,192.168.23.28,Mumbai,SBI332559,DEV8970,Trader,758501,19075610,168699,3,9,45,4,52,No,2209855,No,0
C7904,G878,9284471659,user6904@gmail.com,192.168.27.217,Pune,ICICI570877,DEV5779,SelfEmployed,2058920,4863665,82231,4,7,16,1,36,Yes,250528,No,0
C7905,G1072,9002524690,user6905@gmail.com,192.168.54.53,Kolkata,HDFC254426,DEV8141,Trader,681685,7404121,147565,1,9,15,0,26,No,274460,No,0
C7906,G1114,9942410994,user6906@gmail.com,192.168.2.121,Kochi,SBI852999,DEV4650,SelfEmployed,4227418,5350125,149370,3,4,17,1,15,No,678391,No,0
C7907,G297,9000007433,user6907@gmail.com,10.0.5.4,Coimbatore,ICICI614756,DEV1652,SelfEmployed,752451,43289515,362132,10,59,124,10,82,Yes,3872100,Yes,1
C7908,G1419,9068234716,user6908@gmail.com,192.168.82.156,Kolkata,HDFC409458,DEV8466,Trader,1154496,5858244,24351,2,6,7,0,38,No,525939,No,0
C7909,G1331,9847432205,user6909@gmail.com,192.168.23.179,Chennai,ICICI315901,DEV7442,Salaried,3828890,2890383,49857,2,4,14,1,8,No,523285,No,0
C7910,G997,9393913804,user6910@gmail.com,192.168.55.79,Kolkata,AXIS987497,DEV1531,Student,2391959,8883900,31311,3,3,29,1,39,No,600595,No,0
C7911,G1490,9527629525,user6911@gmail.com,192.168.1.59,Kochi,KOTAK468052,DEV8825,Trader,2549330,1869249,122362,3,3,34,1,36,Yes,485661,No,0
C7912,G1423,9024958872,user6912@gmail.com,192.168.93.196,Mumbai,KOTAK440221,DEV8223,Investor,850731,10311672,110611,0,4,38,0,18,Yes,307056,No,0
C7913,G910,9064774909,user6913@gmail.com,192.168.25.161,Delhi,AXIS335427,DEV9967,Investor,4395681,3712135,106474,3,9,23,0,6,Yes,200582,No,0
C7914,G44,9000006252,user6914@gmail.com,10.0.14.7,Chennai,SBI891163,DEV1913,Salaried,787249,12702398,1329115,23,55,170,10,72,No,5815559,Yes,1
C7915,G428,9000000771,user6915@gmail.com,10.0.16.9,Kochi,ICICI999155,DEV9606,Business,1971913,8909798,603640,6,15,69,0,67,Yes,1820972,No,1
C7916,G438,9906779238,user6916@gmail.com,192.168.65.67,Bangalore,SBI806038,DEV2255,Investor,673600,11775084,639271,2,13,86,1,63,No,1001481,Yes,1
C7917,G839,9242622696,user6917@gmail.com,192.168.55.235,Bangalore,AXIS794807,DEV3838,Business,3759562,4648666,121477,2,4,25,0,28,Yes,307282,No,0
C7918,G163,9000003752,user6918@gmail.com,10.0.19.3,Chennai,ICICI409014,DEV4592,Investor,729994,53190096,672442,19,33,171,10,72,Yes,1506098,Yes,1
C7919,G1188,9552269382,user6919@gmail.com,192.168.38.172,Pune,HDFC591641,DEV6128,SelfEmployed,1231816,10930813,142848,2,5,13,1,37,Yes,332312,No,0
C7920,G1316,9118824103,user6920@gmail.com,192.168.14.123,Bangalore,AXIS517546,DEV4876,Student,3265842,10743759,69528,4,9,37,1,22,No,874377,No,0
C7921,G406,9251982918,user6921@gmail.com,192.168.39.11,Mumbai,AXIS176551,DEV9125,Retired,567676,23568612,608894,5,20,57,1,56,Yes,338357,Yes,0
C7922,G147,9000003470,user6922@gmail.com,10.0.6.9,Delhi,SBI664824,DEV2490,Trader,303129,28412627,1047707,12,26,163,3,81,Yes,5506160,Yes,1
C7923,G376,9408402129,user6923@gmail.com,192.168.65.80,Mumbai,AXIS442923,DEV1982,Investor,1265893,5699828,138204,8,10,30,0,49,Yes,1123010,No,1
C7924,G1290,9264263426,user6924@gmail.com,192.168.53.150,Delhi,KOTAK914059,DEV8531,Retired,2079030,7635633,97232,1,4,24,0,8,Yes,64341,No,0
C7925,G68,9000002697,user6925@gmail.com,10.0.2.3,Ahmedabad,HDFC751958,DEV8663,Salaried,353958,42198082,482360,18,49,172,5,81,No,1411091,Yes,1
C7926,G1482,9303874756,user6926@gmail.com,192.168.91.66,Hyderabad,ICICI815420,DEV7870,Retired,3336513,11899060,104394,0,6,30,0,35,No,65999,No,0
C7927,G1488,9432659194,user6927@gmail.com,192.168.65.167,Mumbai,HDFC482105,DEV7333,Salaried,4830703,7307172,129960,0,1,29,0,31,Yes,776893,No,0
C7928,G716,9608897128,user6928@gmail.com,192.168.93.182,Kolkata,ICICI276883,DEV5396,Retired,3120895,7753309,128148,4,9,35,1,14,Yes,197631,No,0
C7929,G928,9273406400,user6929@gmail.com,192.168.66.101,Kolkata,SBI760866,DEV7540,Student,4358051,10237662,31846,0,9,35,1,8,No,623101,No,0
C7930,G1310,9704852278,user6930@gmail.com,192.168.92.91,Bangalore,HDFC194390,DEV3695,SelfEmployed,2199007,4263854,56367,2,6,18,1,17,Yes,277212,No,0
C7931,G1477,9643700287,user6931@gmail.com,192.168.70.161,Bangalore,AXIS807383,DEV1671,Student,2673787,10070881,99067,1,6,28,0,9,No,895454,No,0
C7932,G342,9252376930,user6932@gmail.com,10.0.8.1,Kolkata,SBI389587,DEV2863,Investor,1451753,17076656,216389,7,7,56,2,73,Yes,894554,Yes,0
C7933,G139,9000008201,user6933@gmail.com,10.0.15.2,Kolkata,KOTAK157109,DEV4794,Business,770556,23346211,1402965,15,60,140,2,98,No,3749692,Yes,1
C7934,G38,9000006912,user6934@gmail.com,10.0.11.4,Chennai,AXIS844898,DEV3455,Student,245195,45884979,1571198,19,22,128,3,76,No,3764867,Yes,1
C7935,G429,9078817116,user6935@gmail.com,192.168.52.64,Mumbai,HDFC626568,DEV8488,Salaried,1087528,13750801,159820,6,11,70,3,58,Yes,714263,Yes,0
C7936,G729,9188449854,user6936@gmail.com,192.168.33.57,Hyderabad,KOTAK814578,DEV2519,Investor,865546,7911273,128412,3,10,9,1,21,Yes,305860,No,0
C7937,G1060,9813220734,user6937@gmail.com,192.168.4.122,Hyderabad,HDFC544005,DEV7155,Business,2149398,1682172,28635,2,2,40,1,28,Yes,185538,No,0
C7938,G1161,9419465417,user6938@gmail.com,192.168.29.162,Delhi,AXIS219858,DEV4826,Retired,3231087,10161501,71613,2,1,35,1,29,Yes,839372,No,0
